RowID,name,brand,color,freeShipping,inStock,avRating,reviewCount,listPrice,shippingPeriod,date,siteName,category,TimeNextPrice,group,PriceUp
4458,Micromax X271 (Red),Micromax,Red,1,2,,,1539,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
4579,Nokia Asha 305 Dual SIM (Red),Nokia,Red,1,1,4,4,4589,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,2,1,0
4663,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,0.013888889,1,0
4908,Samsung Star 3 Duos S5222 (Black),Samsung,Black,1,1,,,4990,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,3.915277778,1,0
4921,Sony Xperia P (Black),Sony,Black,1,1,5,1,22200,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
5017,Soyer A222 (Red),Soyer,Red,1,1,,,1050,2-3 business days,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
5526,HTC ChaCha (Silver),HTC,Silver,1,1,3,2,10299,,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
6175,Karbonn A7 (White),Karbonn,White,1,1,5,5,6849,,11-01-2012 03:03,Infibeam,Mobiles,1.179861111,1,0
6701,Motorola Defy Plus (Grey),Motorola,Grey,2,2,5,33,12899,,11-01-2012 03:03,Infibeam,Mobiles,2,1,0
7021,Nokia X2-02 (Silver),Nokia,Silver,2,2,,,3299,,11-01-2012 03:03,Infibeam,Mobiles,2,1,0
7567,Samsung S6102 Galaxy Y Duos (White),Samsung,White,1,1,4,4,8490,,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
7693,Sony Xperia S (Black),Sony,Black,1,1,,,27999,,11-01-2012 03:03,Infibeam,Mobiles,1,1,0
7700,Sony Xperia Tipo Dual (Black),Sony,Black,1,1,3,1,10099,,11-01-2012 03:03,Infibeam,Mobiles,4,1,0
3915,HTC Desire C (Black),HTC,Black,1,1,5,2,11999,2-3 business days,11-01-2012 03:04,Infibeam,Mobiles,1.527083333,1,0
3512,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 03:20,Infibeam,Mobiles,0.279166667,1,0
3574,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 03:20,Infibeam,Mobiles,0.279166667,1,0
6377,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1939,,11-01-2012 03:21,Infibeam,Mobiles,0.042361111,1,0
3650,Arise A51 (Black),Arise,Black,1,1,,,859,2-3 business days,11-01-2012 03:23,Infibeam,Mobiles,0.486111111,1,0
4664,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 03:23,Infibeam,Mobiles,0.0125,1,0
6259,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 03:23,Infibeam,Mobiles,0.054166667,1,0
4665,Nokia Asha 311 (Grey),Nokia,Grey,1,1,5,3,6410,2-3 business days,11-01-2012 03:41,Infibeam,Mobiles,0.055555556,1,0
6378,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1939,,11-01-2012 04:22,Infibeam,Mobiles,0.249305556,1,0
662,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,39900,3-4 business days,11-01-2012 04:23,Infibeam,Mobiles,0.442361111,1,0
3688,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 04:23,Infibeam,Mobiles,0.067361111,1,0
4882,Samsung Galaxy S Duos S7562 (White),Samsung,White,1,1,5,2,16990,2-3 business days,11-01-2012 04:23,Infibeam,Mobiles,0.443055556,1,0
5604,HTC Explorer (Royal Black),HTC,Black,1,1,4,3,8099,,11-01-2012 04:23,Infibeam,Mobiles,0.442361111,1,0
6260,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 04:41,Infibeam,Mobiles,0.014583333,1,0
4666,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 05:01,Infibeam,Mobiles,0.041666667,1,0
4431,Micromax X271 (Blue),Micromax,Blue,2,2,,,1539,2-3 business days,11-01-2012 05:02,Infibeam,Mobiles,0.054861111,1,0
6261,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 05:02,Infibeam,Mobiles,0.001388889,1,0
6262,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 05:04,Infibeam,Mobiles,0.068055556,1,0
5555,HTC Desire V (Black),HTC,Black,1,1,4,3,20649,,11-01-2012 05:05,Infibeam,Mobiles,3.915277778,1,0
5082,Karbonn A5,Karbonn,,1,2,3,0,4999,1-3 working days,11-01-2012 05:42,BuyThePrice,Mobiles,0.430555556,1,0
5209,Micromax A78,Micromax,,1,2,3,0,6779,0,11-01-2012 05:42,BuyThePrice,Mobiles,0.43125,1,0
3689,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 06:00,Infibeam,Mobiles,0.000694444,1,0
3690,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 06:01,Infibeam,Mobiles,0.056944444,1,0
4667,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 06:01,Infibeam,Mobiles,0.014583333,1,0
4432,Micromax X271 (Blue),Micromax,Blue,1,2,,,1539,2-3 business days,11-01-2012 06:21,Infibeam,Mobiles,0.06875,1,0
4668,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 06:22,Infibeam,Mobiles,0.054861111,1,0
3953,iBall Andi 5c (Black),IBall,Black,2,2,4,2,12559,2-3 business days,11-01-2012 06:42,Infibeam,Mobiles,0.847222222,1,0
4426,Micromax X271 (Blue),Micromax,Blue,2,2,,,1560,2-3 business days,11-01-2012 06:42,Infibeam,Mobiles,0.042361111,1,0
6263,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 06:42,Infibeam,Mobiles,0.040277778,1,0
482,LG P350,LG,,0,2,,,6490,4 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
778,Apple iPhone 4S 32GB,Apple,,0,1,,,43640,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,0.820138889,1,0
820,BlackBerry 9320,BlackBerry,Black,0,1,,,15108,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
919,BlackBerry Curve 8520,BlackBerry,Red,0,2,,,9595,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
957,BlackBerry Curve 9220,BlackBerry,Black,0,1,,,11505,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
1006,BlackBerry Curve 9300 3G,BlackBerry,Black,0,1,,,11900,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
1055,BlackBerry Curve 9360,BlackBerry,Black,0,1,,,18015,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1.000694444,1,0
1107,Htc Chacha (Black Silver),Htc,Black,0,1,,,11511,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
1134,Htc Chacha (White Silver ),Htc,White,0,1,,,11511,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
1393,HTC Wildfire S,HTC,,0,1,,,13135,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
1576,Karbonn A5,Karbonn,,0,1,,,5400,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
2519,Nokia E5,Nokia,Black,0,2,,,9468,3 Business Days,11-01-2012 07:00,Indiaplaza,Mobiles,1,1,0
703,Apple iPhone 4 8GB,Apple,,0,2,,,26485,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
726,Apple iPhone 4S 16GB,Apple,,0,1,,,38449,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
869,BlackBerry Bold 9790,BlackBerry,Black,0,1,,,25470,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
1279,HTC One V,HTC,,0,1,,,17831,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
1326,HTC One X,HTC,,0,1,,,35198,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
1359,HTC Sensation XL With Beats Audio,HTC,Red,0,2,,,35200,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
1603,Karbonn A7,Karbonn,,0,2,,,6700,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1.000694444,1,0
2055,LG T515,LG,,0,1,,,4654,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2160,Micromax Ninja 3 A57,Micromax,Red,0,1,,,5040,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,0.973611111,1,0
2215,Micromax Ninja 4.0 A87,Micromax,,0,1,,,6180,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2280,Motorola Defy Plus,Motorola,,0,2,,,14200,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2320,Motorola RAZR XT910,Motorola,Red,0,1,,,28590,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2368,Nokia Asha 302,Nokia,,0,1,,,6350,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2592,Nokia Lumia 710,Nokia,Black,0,1,,,15302,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2724,Nokia N8,Nokia,,0,1,,,18932,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2751,Samsung Champ Neo Duos C3262,Samsung,,0,1,,,3190,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
2906,Samsung Galaxy Chat B5330,Samsung,,0,1,,,8490,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
3207,Sony Ericsson Xperia Pro (MK16i),Sony Ericsson,,0,2,,,16900,3 Business Days,11-01-2012 07:01,Indiaplaza,Mobiles,1,1,0
35,Micromax Punk A44,Micromax,,0,1,,,4299,Normally Ships in 3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
242,Sony Xperia Tipo Dual,Sony,Red,0,1,,,9899,6 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
1460,Karbonn A1+,Karbonn,,0,1,,,4110,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
1528,Karbonn A21,Karbonn,,0,1,,,10790,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
1714,LG Optimus 4X HD P880,LG,Red,0,1,,,27992,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
1791,LG Optimus L3 E400,LG,,0,1,,,7252,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
2242,MOTOROLA ATRIX-2 with EA GAMES,MOTOROLA,,0,2,,,22368,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
2424,Nokia Asha 311,Nokia,Blue,0,1,,,6492,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
2472,Nokia C5-05,Nokia,,0,1,,,6254,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
2945,Samsung Galaxy Note II N7100,Samsung,,0,1,,,36900,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3046,Samsung Galaxy S Duos S7562,Samsung,Red,0,1,,,16900,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3145,Samsung Galaxy Y DUOS Lite S5302,Samsung,,0,1,,,6790,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3285,Sony Xperia Miro,Sony,,0,1,,,14499,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3353,Sony Xperia SL,Sony,Red,0,1,,,30999,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3380,Sony Xperia Sola,Sony,,0,1,,,19471,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
3407,Sony Xperia Tipo,Sony,Red,0,1,,,9280,3 Business Days,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
5163,Sony Xperia Go,Sony,,1,1,3,0,16990,1-3 working days,11-01-2012 07:02,BuyThePrice,Mobiles,0.055555556,1,0
5392,Apple iPhone 5 16GB,Apple,,0,1,,,45500,,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
5407,Apple iPhone 5 32GB,Apple,,0,1,,,52500,,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
5422,Apple iPhone 5 64GB,Apple,,0,1,,,59500,,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
6996,Nokia Lumia 610,Nokia,Red,0,1,,,12445,,11-01-2012 07:02,Indiaplaza,Mobiles,1,1,0
1160,HTC Desire C,HTC,,0,2,,,11974,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,0.94375,1,0
1186,HTC Desire V,HTC,Red,0,1,,,15608,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1498,Karbonn A11,Karbonn,Red,0,2,,,9400,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1642,Karbonn A7+,Karbonn,Blue,0,1,,,6990,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1837,LG Optimus L5 Dual E615,LG,,0,1,,,13388,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1882,LG Optimus L5 E612,LG,Red,0,1,,,12432,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1927,LG Optimus L7 P705,LG,,0,1,,,15894,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
1972,LG Optimus Net Dual P698,LG,,0,1,,,9714,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2014,LG Optimus Sol E730,LG,Red,0,1,,,16874,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2072,Micromax A110 SuperFone Canvas 2,Micromax,Red,0,1,,,10040,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2112,MICROMAX A45,MICROMAX,Blue,0,1,,,4950,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2796,Samsung Galaxy Ace Duos S6802,Samsung,,0,1,,,11900,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2867,Samsung Galaxy Ace Plus S7500,Samsung,Black,0,1,,,15500,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
2998,Samsung Galaxy Pocket S5300,Samsung,,0,1,,,6990,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3116,Samsung Galaxy Y CDMA I509,Samsung,,0,1,,,7490,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3171,Samsung Galaxy Y DUOS S6102,Samsung,,0,1,,,8490,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3241,Sony Xperia Go,Sony,,0,1,,,17526,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3308,Sony Xperia Neo L,Sony,,0,1,,,18015,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3433,Sony Xperia U,Sony,,0,1,,,14614,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,1,1,0
3470,Spice Mi 320,Spice,,0,1,,,4907,3 Business Days,11-01-2012 07:03,Indiaplaza,Mobiles,0.999305556,1,0
3014,Samsung Galaxy S Advance i9070,Samsung,,0,2,,,19500,3 Business Days,11-01-2012 07:04,Indiaplaza,Mobiles,0.873611111,1,0
5080,Karbonn A21,Karbonn,White,1,2,4,0,9699,1-3 working days,11-01-2012 07:04,BuyThePrice,Mobiles,1.330555556,1,1
3691,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 07:23,Infibeam,Mobiles,0.011805556,1,0
3692,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 07:40,Infibeam,Mobiles,0.028472222,1,0
6264,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 07:40,Infibeam,Mobiles,0.015277778,1,0
4669,Nokia Asha 311 (Grey),Nokia,Grey,1,1,5,3,6410,2-3 business days,11-01-2012 07:41,Infibeam,Mobiles,0.013194444,1,0
4427,Micromax X271 (Blue),Micromax,Blue,1,2,,,1560,2-3 business days,11-01-2012 07:43,Infibeam,Mobiles,0.069444444,1,0
4433,Micromax X271 (Blue),Micromax,Blue,1,2,,,1539,2-3 business days,11-01-2012 08:00,Infibeam,Mobiles,3.153472222,1,1
4670,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 08:00,Infibeam,Mobiles,0.028472222,1,0
6265,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 08:02,Infibeam,Mobiles,0.055555556,1,0
3693,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 08:21,Infibeam,Mobiles,0.013194444,1,0
5164,Sony Xperia Go,Sony,,1,1,3,0,16990,1-3 working days,11-01-2012 08:22,BuyThePrice,Mobiles,0.111111111,1,0
3694,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 08:40,Infibeam,Mobiles,0.069444444,1,0
4671,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 08:41,Infibeam,Mobiles,0.015277778,1,0
371,Sony Cybershot DSC - S5000 Digital C...&nbsp;,Sony,,1,2,0,0,5355,4-5 Working Days,11-01-2012 08:42,HomeShop18,Cameras,11.20833333,1,0
4672,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 09:03,Infibeam,Mobiles,0.054861111,1,0
6266,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 09:22,Infibeam,Mobiles,0.013194444,1,0
4428,Micromax X271 (Blue),Micromax,Blue,1,2,,,1560,2-3 business days,11-01-2012 09:23,Infibeam,Mobiles,0.055555556,1,0
6267,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 09:41,Infibeam,Mobiles,0.750694444,1,0
157,Samsung Galaxy S3 i9300 Mobile Phone...&nbsp;,Samsung,,1,2,0,0,34900,6-7 Working Days,11-01-2012 10:02,HomeShop18,Mobiles,5.679861111,1,0
3513,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 10:02,Infibeam,Mobiles,0.026388889,1,0
3575,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 10:02,Infibeam,Mobiles,0.026388889,1,0
3695,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 10:20,Infibeam,Mobiles,0.015277778,1,0
6379,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1584,,11-01-2012 10:21,Infibeam,Mobiles,0.06875,1,0
4673,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 10:22,Infibeam,Mobiles,0.014583333,1,0
3514,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 10:40,Infibeam,Mobiles,0.04375,1,0
3576,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 10:40,Infibeam,Mobiles,0.04375,1,0
3696,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 10:42,Infibeam,Mobiles,0.027777778,1,0
4429,Micromax X271 (Blue),Micromax,Blue,2,2,,,1539,2-3 business days,11-01-2012 10:43,Infibeam,Mobiles,0.054861111,1,0
4674,Nokia Asha 311 (Grey),Nokia,Grey,1,1,4,3,6410,2-3 business days,11-01-2012 10:43,Infibeam,Mobiles,0.179861111,1,0
5165,Sony Xperia Go,Sony,,1,1,3,0,16990,1-3 working days,11-01-2012 11:02,BuyThePrice,Mobiles,0.874305556,1,1
3697,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 11:22,Infibeam,Mobiles,0.013888889,1,0
169,Samsung Galaxy Y S5360 Mobile Phone&nbsp;,Samsung,,1,2,0,0,7089,6-7 Working Days,11-01-2012 11:41,HomeShop18,Mobiles,0.875694444,1,1
3698,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-01-2012 11:42,Infibeam,Mobiles,0.026388889,1,0
3515,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 11:43,Infibeam,Mobiles,0.013888889,1,0
3577,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 11:43,Infibeam,Mobiles,0.025694444,1,0
6373,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1939,,11-01-2012 12:00,Infibeam,Mobiles,0.069444444,1,0
6380,Micromax M2 (Orange),Micromax,Orange,1,2,4,83,1584,,11-01-2012 12:00,Infibeam,Mobiles,0.014583333,1,0
6255,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 12:01,Infibeam,Mobiles,0.014583333,1,0
3507,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 12:02,Infibeam,Mobiles,0.05625,1,0
4430,Micromax X271 (Blue),Micromax,Blue,2,2,,,1539,2-3 business days,11-01-2012 12:02,Infibeam,Mobiles,0.208333333,1,0
3516,AirTyme GTX75 TORRID (Green),AirTyme,Green,2,2,4,15,1549,2-3 business days,11-01-2012 12:03,Infibeam,Mobiles,0.040972222,1,0
3569,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 12:03,Infibeam,Mobiles,0.05625,1,0
3578,AirTyme GTX75 TORRID (Orange),AirTyme,Orange,2,2,4,15,1549,2-3 business days,11-01-2012 12:20,Infibeam,Mobiles,0.029166667,1,0
7440,Samsung S5360 Galaxy Y (Black),Samsung,Black,1,1,5,18,7091,,11-01-2012 12:20,Infibeam,Mobiles,0.611805556,1,0
7491,Samsung S5360 Galaxy Y (Grey),Samsung,Grey,1,1,5,18,7090,,11-01-2012 12:20,Infibeam,Mobiles,0.611805556,1,0
407,Samsung Galaxy S III (Blue),Samsung,Blue,1,1,5,5,34900,4-5 business days,11-01-2012 12:21,Infibeam,Mobiles,0.611111111,1,0
4424,Micromax X271 (Blue),Micromax,Blue,2,2,,,1560,2-3 business days,11-01-2012 12:21,Infibeam,Mobiles,0.05625,1,0
6308,Micromax M2 (Grey),Micromax,Grey,1,1,4,83,1880,,11-01-2012 12:21,Infibeam,Mobiles,0.611111111,1,0
6381,Micromax M2 (Orange),Micromax,Orange,2,2,4,83,1584,,11-01-2012 12:21,Infibeam,Mobiles,0.040972222,1,0
7385,Samsung Galaxy Note (Blue),Samsung,Blue,1,1,5,4,29990,,11-01-2012 12:21,Infibeam,Mobiles,0.611111111,1,0
6256,Micromax A55 bling 2 (White),Micromax,White,2,2,3,1,3820,,11-01-2012 12:22,Infibeam,Mobiles,0.082638889,1,0
2171,Micromax Ninja 3 A57,Micromax,Red,0,1,,,5040,3 Business Days,11-02-2012 01:03,Indiaplaza,Mobiles,0.025694444,1,0
1172,HTC Desire C,HTC,,0,2,,,11974,3 Business Days,11-02-2012 01:20,Indiaplaza,Mobiles,0.057638889,1,0
3700,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-02-2012 01:20,Infibeam,Mobiles,0.041666667,1,0
2637,Nokia Lumia 800,Nokia,Black,0,1,,,23650,3 Business Days,11-02-2012 01:22,Indiaplaza,Mobiles,0.096527778,1,0
2172,Micromax Ninja 3 A57,Micromax,Red,0,1,,,5040,3 Business Days,11-02-2012 01:40,Indiaplaza,Mobiles,0.042361111,1,0
7454,Samsung S5360 Galaxy Y (Black),Samsung,Black,1,1,5,18,7090,,11-02-2012 01:40,Infibeam,Mobiles,0.028472222,1,0
4261,Micromax A87 (Black),Micromax,Black,1,1,4,3,5899,2-3 business days,11-02-2012 01:45,Infibeam,Mobiles,0.025694444,1,0
3701,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-02-2012 02:20,Infibeam,Mobiles,0.000694444,1,0
3702,Arise A51 (White),Arise,White,1,2,,,849,2-3 business days,11-02-2012 02:21,Infibeam,Mobiles,0.027777778,1,0
6180,Karbonn A7 (White),Karbonn,White,2,1,5,5,6429,,11-02-2012 02:21,Infibeam,Mobiles,0.054861111,1,0
7455,Samsung S5360 Galaxy Y (Black),Samsung,Black,1,1,5,18,7090,,11-02-2012 02:21,Infibeam,Mobiles,0.028472222,1,0
4262,Micromax A87 (Black),Micromax,Black,1,1,4,3,5899,2-3 business days,11-02-2012 02:22,Infibeam,Mobiles,0.068055556,1,0
5041,Blackberry Curve 9320,Blackberry,Black,1,2,3,0,14805,1-3 working days,11-02-2012 02:40,BuyThePrice,Mobiles,0.056944444,1,0
5052,HTC Desire V,HTC,White,1,2,3,0,16064,1-3 working days,11-02-2012 02:40,BuyThePrice,Mobiles,0.056944444,1,0
5215,Samsung Galaxy Ace S5830,Samsung,,1,1,4,9,11025,0,11-02-2012 02:40,BuyThePrice,Mobiles,0.056944444,1,0
608,Sony Ericsson Xperia Neo V,Sony Ericsson,,1,2,4,7,18164,3-4 working days,11-02-2012 02:41,BuyThePrice,Mobiles,0.05625,1,0
779,Apple iPhone 4S 32GB,Apple,,0,1,,,42600,3 Business Days,11-02-2012 02:41,Indiaplaza,Mobiles,0.013888889,1,0
2173,Micromax Ninja 3 A57,Micromax,Red,0,1,,,5040,3 Business Days,11-02-2012 02:41,Indiaplaza,Mobiles,0.043055556,1,0
559,Micromax Smarty A25,Micromax,,1,2,3,0,4011,3-4 working days,11-02-2012 02:43,BuyThePrice,Mobiles,0.067361111,1,0
5194,Xolo X900,Xolo,,1,1,3,0,18375,1-3 working days,11-02-2012 02:43,BuyThePrice,Mobiles,0.067361111,1,0
663,Samsung Galaxy Note 2 (II) (White),Samsung,White,1,1,5,2,39900,3-4 business days,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
5605,HTC Explorer (Royal Black),HTC,Black,1,1,4,3,8099,,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
5699,HTC Explorer (White),HTC,White,1,1,4,3,8099,,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
6666,Motorola Defy Plus (Black),Motorola,Grey,2,2,5,33,12899,,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
6789,Motorola Milestone XT800 (Black),Motorola,Black,1,1,,,9398,,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
7760,Spice Mi-310 (Brown),Spice,Brown,2,2,5,3,3999,,11-02-2012 03:00,Infibeam,Mobiles,1,1,0
408,Samsung Galaxy S III (Blue),Samsung,Blue,1,1,5,5,34900,4-5 business days,11-02-2012 03:01,Infibeam,Mobiles,1.000694444,1,0
780,Apple iPhone 4S 32GB,Apple,,0,1,,,42600,3 Business Days,11-02-2012 03:01,Indiaplaza,Mobiles,0.029166667,1,0
3703,Arise A51 (White),Arise,White,2,2,,,849,2-3 business days,11-02-2012 03:01,Infibeam,Mobiles,0.013194444,1,0
4216,Micromax A25 Smarty (Black),Micromax,Black,1,1,5,2,3749,2-3 business days,11-02-2012 03:01,Infibeam,Mobiles,1,1,0
